name,country_code,company_state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on, price_usd , price ,price_currency_code, cb_url , ipo_uuid ,uuid
FlexiGroup,AUS,,2,Sydney,asx,FXL,2006-12-22,,,, https://www.crunchbase.com/organization/flexigroup , dbe310ab-95b1-fa0e-5d12-ad39bf61843e ,0ba4136f-c49f-477e-aa74-c705e33d0720
Hanwei Energy Services,CAN,BC,BC,Vancouver,tse,HE,2006-12-22,,,, https://www.crunchbase.com/organization/hanwei-energy-services , dd5e3824-2748-2486-5c89-7282610c31d6 ,7af57a68-37c1-822c-d371-96c939c2ee10
Imaginatik,USA,MA,MA,Boston,lon,IMTK,2006-12-22,,,, https://www.crunchbase.com/organization/imaginatik , 2a6e83ae-9f52-37d5-fe62-7e1aa2740ede ,03d40ec7-6105-0c5d-c635-3ea7e58ba7c6
KCAP Financial Inc.,USA,NY,NY,New York,nasdaq,KCAP,2006-12-22,,,, https://www.crunchbase.com/organization/kcap-financial-inc , cce5fabc-5f86-1dbb-520f-9f69d7d30222 ,e136378e-4775-5bd9-949c-349270700d9e
McEwen Mining Inc,CAN,ON,ON,Toronto,nyse,MUX,2006-12-22,,,, https://www.crunchbase.com/organization/mcewen-mining-inc , 9cd6c294-de5c-f054-aa70-85455fceb83f ,95727ecd-4692-dfd8-b742-084ef2cc037d
Neo-Neon LED Lighting International Ltd,CHN,,5,Guangdong,hkg,1868,2006-12-22,,,, https://www.crunchbase.com/organization/neo-neon-led-lighting-international-ltd , c975cef2-d630-49c6-3f7f-2c2b308a9ac6 ,4762a45d-5b31-04ec-693c-8da944ae0eb8
Newron Pharmaceuticals,ITA,,9,Bresso,six,NWRN,2006-12-22,,,, https://www.crunchbase.com/organization/newron-pharmaceuticals , 006496e3-45e4-1436-b59d-3f0b45d93a60 ,12048b61-b933-792b-9ed4-802bcb7b0b56
Pacgen Life Science Corp.,CAN,BC,BC,Vancouver,cve,PBS,2006-12-22,,,, https://www.crunchbase.com/organization/pacgen-biopharmaceuticals , 17b15da0-bcfe-edf9-8134-5278ab66bc73 ,84f79f33-8faa-5814-194f-3310d3b7ccc2
Protean Energy,AUS,,8,Perth,asx,POW,2006-12-22,,,, https://www.crunchbase.com/organization/protean-energy , 661e4160-b510-4ebd-8f35-977ca5d0ebf7 ,7a7b204d-ffa5-41d5-9018-3e6ac63ff1ca
Symrise,DEU,,6,Holzminden,etr,SY1,2006-12-22,,,, https://www.crunchbase.com/organization/symrise , 545ef82a-6f40-5f13-ae34-c2ce016c5661 ,71b34fd4-e96f-07af-9a1a-320fe559b02a
Tikforce,AUS,,8,Perth,asx,TKF,2006-12-22,,,, https://www.crunchbase.com/organization/tikforce , 07dde6c9-56e7-e5fb-0966-b6a9f2b7c928 ,47a4ea04-7248-7195-0bb4-f953dcd113e6
TP ICAP,GBR,,H9,London,lon,TCAP,2006-12-22,,,, https://www.crunchbase.com/organization/tp-icap , fad98ccc-1b06-4797-9e23-11da0fd594be ,9a51dad3-9870-4e75-90f2-e9f9a825faca
Universal Biosensors,AUS,,7,Melbourne,asx,UBI,2006-12-22,,,, https://www.crunchbase.com/organization/universal-biosensors , a28c7654-aced-7760-ef55-659f0f6e8453 ,830989b2-4c7b-691d-67d9-98b089f0a1ac
Universal Power Group,USA,TX,TX,Carrollton,otcpink,UPGI,2006-12-21,,,, https://www.crunchbase.com/organization/universal-power-group , 4a9ae0b5-1278-3bcc-1e88-9aeccd24033d ,a554180c-c4ea-c78c-1b78-2d5e52c29e56
Artes Medical,USA,CA,CA,San Diego,nasdaq,ARTE,2006-12-20,,,, https://www.crunchbase.com/organization/artes-medical , 4a52ba99-0517-1fb5-4bee-e076998fda35 ,fb199af1-e066-06e2-e2cf-516fa5dafa71
Dayton Superior,USA,OH,OH,Miamisburg,nasdaq,DSUP,2006-12-20,,,, https://www.crunchbase.com/organization/dayton-superior , b2c2cd09-af55-73f7-2f39-42e204bbc5bb ,acc50f75-a964-7775-b0fa-9da7e6325594
SOURCENEXT,JPN,,40,Tokyo,tyo,4344,2006-12-20,,,, https://www.crunchbase.com/organization/sourcenext-corporation , 19876058-322c-31a3-6aa6-3751815c012d ,7876f99a-b50e-fb81-bf0a-0d4de5edeb5a
Claymont Steel Holdings,USA,DE,DE,Claymont,nasdaq,PLTE,2006-12-19,,,, https://www.crunchbase.com/organization/claymont-steel-holdings , b0c78674-8ebc-3037-67ae-e8d94b432fbd ,4531d9d3-f4b4-7d74-43eb-b7f20e107cbb
Fuwei Films,CHN,,25,Weifang,nasdaq,FFHL,2006-12-19,,,, https://www.crunchbase.com/organization/fuwei-films , 35d27bee-441a-4f8c-5fac-f302a85f333b ,a7e53fec-0e65-bf7e-d33e-2cb96f5350a4
Melco Resorts & Entertainment,HKG,,,Hong Kong,nasdaq,MLCO,2006-12-19," 1,140,000,000 ",,, https://www.crunchbase.com/organization/melco-crown-entertainment-limited , 67814114-363a-22db-2455-5dcfa47df5a5 ,b5cb1a24-8a29-35a3-1630-fc1c0e905b38
TRINA SOLAR LTD,CHN,,2,Changzhou,nyse,TSL,2006-12-19," 136,900,000 ",,, https://www.crunchbase.com/organization/trina-solar-ltd , 6b509e38-80bb-cb0a-7828-a0179757adb8 ,0a2c6ae6-75de-aa3e-250a-195979677a25
Isilon Systems,USA,WA,WA,Seattle,nasdaq,ISLN,2006-12-16," 780,000,000 ",,, https://www.crunchbase.com/organization/isilon , caa20670-c8fc-3954-c658-c921fad522d5 ,9e68a92c-58d3-50f9-6c13-25551b750cc3
Affymax,USA,CA,CA,Cupertino,nasdaq,AFFY,2006-12-15,,,, https://www.crunchbase.com/organization/affymax , 78ed9925-1694-c8da-cc92-02ed9101e1d6 ,df715e9a-57a1-68af-cf1a-fe943765b0c4
Altra Industrial Motion,USA,MA,MA,Braintree,nasdaq,AIMC,2006-12-15,,,, https://www.crunchbase.com/organization/altra-industrial-motion-inc , b3c1f038-8f12-04fa-7ba1-f18e737a8c97 ,06a6a0b0-47ba-2cf3-2c0e-e3c2803da7f1
Amani Gold,,,,,asx,ANL,2006-12-15,,,, https://www.crunchbase.com/organization/burey-gold , b054f7d8-1aa9-2cf7-c325-f135d8741278 ,71b23996-fc69-f713-5084-80e82055a1bd
Berkeley Energia,GBR,,H9,London,lon,BKY,2006-12-15,,,, https://www.crunchbase.com/organization/berkeley-energia , e83ade41-19ce-4b89-bc38-e0e8a916f163 ,c0ec58d5-5d6a-403a-9cb7-77df88b848b3
Cariboo Rose Resources,CAN,AB,AB,Vancouver,cve,CRB,2006-12-15,,,, https://www.crunchbase.com/organization/cariboo-rose-resources , ff4360ac-2295-4f3f-a27e-87f433431e00 ,70b863e9-0866-43b0-b273-164427bd0072
Carrols Corporation,USA,NY,NY,Syracuse,nasdaq,TAST,2006-12-15,,,, https://www.crunchbase.com/organization/carrols-corporation , f07f0e1d-1efc-4408-fd26-38a8fe80a11a ,56a18569-8187-0195-6967-6eac7b466f55
MediciNova,USA,CA,CA,San Diego,nasdaq,MNOV,2006-12-15,,,, https://www.crunchbase.com/organization/medicinova , aa362506-7728-878c-7031-47148c3f2adc ,ad5081b7-ff66-01e0-19d7-ce944d739a0b
NewStar Financial,USA,GA,GA,Atlanta,nasdaq,NEWS,2006-12-15,,,, https://www.crunchbase.com/organization/newstar-financial , 3ebae69b-b52a-7f4d-a5a0-33d7fa7f0b6c ,47b4cc74-664b-a670-5265-9185bdfbabea
OCTO Technology,FRA,,A8,Paris,epa,ALOCT,2006-12-15,,,, https://www.crunchbase.com/organization/octo-technology , a0563d72-e874-25a7-3ae9-2cdeb50c14a1 ,fc0a895a-2080-b76a-0516-1411861d8413
System1 Group,GBR,,H9,London,lon,SYS1,2006-12-15,,,, https://www.crunchbase.com/organization/brainjuicer , 2e56308d-3517-5bd1-c8b6-f584b1dadd66 ,8ced7dad-e52b-49fd-bb34-d4ebad2bfa4a
US BioEnergy,USA,MN,MN,Inver Grove Heights,nasdaq,USBE,2006-12-15,,,, https://www.crunchbase.com/organization/us-bioenergy , 222bc325-6336-d630-bf07-822989bf6d11 ,0f4ad43b-5dc1-8297-6e73-0b1aca1bbbdf
Altair Nanotechnologies,USA,NV,NV,Reno,nasdaq,ALTI,2006-12-14,,,, https://www.crunchbase.com/organization/altair-nanotechnologies-inc , f76fcb2c-8ecf-7064-00af-0c1dc746861d ,83db8521-8c1c-57de-f3d3-cbab9386fe05
Genesis Lease Limited,IRL,,3,Shannon,nyse,GLS,2006-12-14,,,, https://www.crunchbase.com/organization/genesis-lease-limited , 2f600419-e680-5fac-9ee2-dca026fc58d1 ,432f72ae-1e54-f54f-d41d-d96c0394bbaa
Obagi Medical Products,USA,CA,CA,Long Beach,nasdaq,OMPI,2006-12-14,,,, https://www.crunchbase.com/organization/obagi-medical-products , 6c74c83a-ef43-797a-7d6a-6b82293a96ce ,cb768fe8-0dca-04d1-87b7-a9a65ba16016
Ocean Thermal Energy Corp.,USA,PA,PA,Lancaster,otcqb,CPWR,2006-12-14,,,, https://www.crunchbase.com/organization/ocean-thermal-energy-corp , a82f5ff6-a26b-478c-b090-d32a76cf4974 ,e641504a-882e-4540-a12d-18e0a2a402bf
Paz Oil Company Ltd.,ISR,,2,Yakum,tlv,PZOL,2006-12-14,,,, https://www.crunchbase.com/organization/paz-oil-company-ltd , 2de938ec-98f2-58c5-6b70-e11ac94cf37e ,0f02e97e-6b27-810b-d9f7-7fee2643db0e
Teekay Offshore Partners,BMU,,3,Hamilton,nyse,TOO,2006-12-14," 205,800,000 ",,, https://www.crunchbase.com/organization/teekay-offshore-partners , 4555339d-c2bf-c771-abdf-84fcca2ea006 ,23aa15e4-9345-cb5a-057d-9aa39b443cff
WSB Financial Group,USA,WA,WA,Bremerton,nasdaq,WSFG,2006-12-14,,,, https://www.crunchbase.com/organization/wsb-financial-group , 53d5f7fb-03b1-c661-77b3-dd26abc7122d ,46ee54a8-8484-884c-806c-d1ddcf5adbd2
Yatra Capital,JEY,,,St. Helier,ams,YATRA,2006-12-14,,,, https://www.crunchbase.com/organization/yatra-capital , 7e9414bd-66e4-4be5-9528-d6bd0814abe1 ,885597a5-838b-4369-8400-5981191b8f64
Guidance Software,USA,CA,CA,Pasadena,nasdaq,GUID,2006-12-13," 253,690,173 ",,, https://www.crunchbase.com/organization/guidance-software , 97a7af08-0d0b-ef25-e89c-3c96936363e5 ,3305279f-ab6b-995b-1da2-48e51d226a71
IPG Photonics,USA,MA,MA,Oxford,nasdaq,IPGP,2006-12-13," 707,524,406 ",,, https://www.crunchbase.com/organization/ipg-photonics , a05be4d5-7f70-0355-2cf7-df51459ae429 ,39dc0706-fd9d-1b40-bbb5-7b3791180576
MEDecision,USA,PA,PA,Wayne,nasdaq,MEDE,2006-12-13,,,, https://www.crunchbase.com/organization/medecision , 88980147-5014-0a74-f0d9-282d8bbdba2a ,58988111-0283-66ff-7ce6-b69d8d8924d8
AEGEAN MARINE PETROLEUM NETWORK,GRC,,35,Piraeus,nyse,ANW,2006-12-08,,,, https://www.crunchbase.com/organization/aegean-marine-petroleum-network , ffe6b03c-8f4f-a896-8b32-3fa920a70aea ,7ad32971-5853-645d-0e02-a0d551d44cd1
Allegiant Travel,USA,NV,NV,Las Vegas,nasdaq,ALGT,2006-12-08,,,, https://www.crunchbase.com/organization/allegiant-travel , 855aa2db-ca4b-cd5a-a4f9-540b55b511ea ,a38c8b65-af96-e6e3-ed69-aa5ac788f59b
AQM Copper Inc,CAN,ON,ON,Toronto,cve,AQM,2006-12-08,,,, https://www.crunchbase.com/organization/aqm-copper-inc , 7391c5cc-6628-1bcb-56ac-db677cb7500b ,3626bbe9-bfe6-efbc-b36e-5a783fb788a8
Creative Realities,USA,NY,NY,New York,otcqx,CREX,2006-12-08,,,, https://www.crunchbase.com/organization/creative-realities , 91d1d6a7-0092-437f-2ab7-0011e211ea5e ,1a1c6479-d6d1-9c66-0897-fee13542af4f
Ellen.se,SWE,,26,Danderyd,nasdaq,ELN,2006-12-08,,,, https://www.crunchbase.com/organization/ellen-se , 31912286-4d17-0a9a-25ed-a74369a7746c ,8dfd1f6d-a078-f43b-b697-db5cea97d273
Global Telecom & Technology (GTT),USA,VA,VA,Mclean,nyse,GTT,2006-12-08,,,, https://www.crunchbase.com/organization/global-telecom-technology , 4f8f7025-e7cc-b174-6158-3a8277c916c9 ,17c1c62d-54e1-245d-236a-1c15611e7c4f
Golden Reign Resources,CAN,BC,BC,Vancouver,cve,GRR,2006-12-08,,,, https://www.crunchbase.com/organization/golden-reign-resources , ca2d913a-bae2-4116-a18f-a36f96549259 ,94500e64-c2d1-431d-be42-2afc0f42b670
Gray Rock Resources,CAN,BC,BC,Vancouver,cve,GRK,2006-12-08,,,, https://www.crunchbase.com/organization/gray-rock-resources , af76b022-b654-4f48-abd6-548d0c0b373b ,451eb2d8-387f-4ecd-b98d-5b149fb0e01e
Heelys,USA,TX,TX,Carrollton,nasdaq,HLYS,2006-12-08,,,, https://www.crunchbase.com/organization/heelys , 1dcb8585-3e8d-ff89-51f7-894669531543 ,e444eb96-7c1a-fd3f-7f00-bdb80ba34b0d
Hitechpros,FRA,,A8,Montrouge,epa,ALHIT,2006-12-08,,,, https://www.crunchbase.com/organization/hitechpros , 2b0749f9-2d45-433b-95ea-d40500b09225 ,5ace1a65-4f7d-e1ab-0df9-5c919ed41a94
Lanco Infratech,IND,,10,Gurgaon,nse,LITL,2006-12-08,,,, https://www.crunchbase.com/organization/lanco-infratech , afce4044-0d99-ba37-559b-9d93c7cf7ed9 ,7a66eea1-8819-c992-eaab-227b99688702
One Horizon Group,GBR,,H9,London,nasdaq,OHGI,2006-12-08,,,, https://www.crunchbase.com/organization/one-horizon-group , 1460338f-05cd-131c-b04c-5f1ed5c00401 ,1abf4de7-093a-e52c-50f5-012358084b7a
Pan Global Resources,CAN,BC,BC,Vancouver,cve,PGZ,2006-12-08,,,, https://www.crunchbase.com/organization/pan-global-resources , 18813026-89fe-44d9-a2e4-f6464a49237a ,b57dee1f-8711-4121-b09a-4b499512dd70
Parsvnath Developers,IND,,7,New Delhi,nse,PARSVNATH,2006-12-08,,,, https://www.crunchbase.com/organization/parsvnath-developers , ebf60c79-fa67-f90a-d2ee-babeaf8f0d30 ,a8c26fb3-57fb-920a-afe9-45f8a7fc095a
Shandong Oriental Ocean Sci-Tech,CHN,,19,Yantai,she,2086,2006-12-08,,,, https://www.crunchbase.com/organization/shandong-oriental-ocean-sci-tech , dc777bbc-b652-9759-f76e-a7f99f3ed94d ,f8be52e9-99c2-22b7-6079-42be0051ef04
The Rezidor Hotel Group,,,,,cph,RADH,2006-12-08,,,, https://www.crunchbase.com/organization/the-rezidor-hotel-group , 2e6df66d-a420-6114-f859-2c6418d229af ,ad544dde-a107-44c1-319f-7101175241c3
Torrent Power Limited,IND,,9,Ahmedabad,nse,TORNTPOWER,2006-12-08,,,, https://www.crunchbase.com/organization/torrent-power-limited , 6c6825dc-66ab-7b27-3273-a288002cadf9 ,bcd97e6f-2b91-c685-87f6-43d87af9dc04
Trilogiq,FRA,,A8,Saint-ouen-l'aumone,epa,ALTRI,2006-12-08,,,, https://www.crunchbase.com/organization/trilogiq , 8ce2c751-57f9-4a9c-9d4e-090e3b92aa03 ,cce34265-3b10-4c94-8fd2-317ec47b5802
Zeder,,,,,jse,ZED,2006-12-08,,,, https://www.crunchbase.com/organization/zeder , 098f198b-7abb-077d-733a-ea95c745db22 ,f087b535-688a-b911-3874-1df43b8d4f5a
China Medicine Corporation,CHN,,30,Guangzhou,otcpink,CHME,2006-12-07,,,, https://www.crunchbase.com/organization/china-medicine-corporation , 8aeb7945-0b2a-1a5d-f75e-33fa7521c8d3 ,1a566c25-0b99-21ea-b0cf-0e34700692a0
Smart Move,USA,CO,CO,Greenwood Village,nyse,MVE.U,2006-12-07,,,, https://www.crunchbase.com/organization/smart-move , 7d21de4e-d5a2-6176-772e-a86ec602ff7a ,f0927388-d1cc-b185-ecff-967547ce47a8
XING,DEU,,4,Hamburg,etr,O1BC,2006-12-07,,,, https://www.crunchbase.com/organization/xing , 6a5a8d37-ddca-0cb7-8c56-fa4a1c3e6e31 ,70756e51-3859-a1ae-8edb-d7eeaf5ed342
DCT Industrial Trust,USA,CO,CO,Denver,nyse,DCT,2006-12-06,,,, https://www.crunchbase.com/organization/dct-industrial-trust , d367a0f3-6933-3915-2b20-230d50ecf779 ,97547baa-2d00-6ee6-f012-6b6aa67abb96
Penn Virginia GP Holdings,USA,PA,PA,Radnor,nyse,PVG,2006-12-05,,,, https://www.crunchbase.com/organization/penn-virginia-gp-holdings , f03d3188-6616-434f-a586-a70e94056eaa ,0b4cd808-24c2-0077-96e2-bdcab58fd4a3
Anything Technologies Media,USA,CA,CA,Ione,otcpink,EXMT,2006-12-01,,,, https://www.crunchbase.com/organization/anything-technologies-media , 5756c701-88e9-81ba-c32c-161ec1d4aa20 ,f0181d44-4af0-0e3f-eb28-d2d212889f1e
Bharat Bijlee Limited,IND,,16,Mumbai,nse,BBL,2006-12-01,,,, https://www.crunchbase.com/organization/bharat-bijlee-limited , a3d6047d-4cb3-2dfb-7e5a-b9764ca15b3e ,f5697696-7f0b-0d4a-2019-9a8fa8e177a4
Canada Energy Partners,CAN,BC,BC,Vancouver,cve,CE,2006-12-01,,,, https://www.crunchbase.com/organization/canada-energy-partners , 124b70b9-0daa-2496-fe8a-d03cd98fba84 ,087fb91c-352a-63a1-4172-55a684eed269
Info Edge,IND,,7,New Delhi,nse,NAUKRI,2006-12-01,,,, https://www.crunchbase.com/organization/info-edge , b73c717c-2916-b0c5-e7d2-e2d804dabf06 ,defd42fe-f2f3-4061-bf2b-a77bbf113110
Info Edge,IND,,7,New Delhi,bom,532777,2006-12-01,,,, https://www.crunchbase.com/organization/info-edge , dca5c90d-c7b8-a165-fb36-dd65a1c486b1 ,defd42fe-f2f3-4061-bf2b-a77bbf113110
Vecima Networks,CAN,BC,BC,Victoria,tse,VCM,2006-12-01,,,, https://www.crunchbase.com/organization/vecima-networks , 58d34e72-5ea4-4f84-b624-ef30025c6fde ,18e98f8b-42c2-e6df-2661-1da3352cf385
Herborium Group,USA,NJ,NJ,Teaneck,otcpink,HBRM,2006-11-30,,,, https://www.crunchbase.com/organization/herborium-group , 69740ac3-8b8b-ba9e-fef2-ac0cc02e3b0c ,1aabb250-f689-8777-668b-3e1400b2ed4c
Netlist,USA,CA,CA,Irvine,nasdaq,NLST,2006-11-30," 136,809,379 ",,, https://www.crunchbase.com/organization/netlist , 253bf1fd-9c05-f563-4147-41df0f531bbe ,ce98a706-261e-426e-fa2c-0e540fbe47a1
SeLoger.com,FRA,,A8,Paris,epa,SLG,2006-11-30,,,, https://www.crunchbase.com/organization/seloger-com , f918953d-c353-8f2d-839f-3515a2f34869 ,2e10874c-8c61-9a59-5f73-64c6295dae56
Central North Airport,MEX,,19,Apodaca,nasdaq,OMAB,2006-11-29,,,, https://www.crunchbase.com/organization/central-north-airport , 8f5e4a76-b13c-a9b1-9c89-020003a2b8e7 ,7a14b398-0272-cac6-5646-9e2b256d8d61
Aozora Bank Ltd.,USA,NY,NY,New York,tyo,8304,2006-11-24,,,, https://www.crunchbase.com/organization/aozora-bank-ltd , a96d3183-3807-bf2f-5513-c70bcd9eba73 ,525d011e-1d7d-719f-3e61-d67923692ce7
Banca Generali,ITA,,6,Trieste,bit,BGN,2006-11-24,,,, https://www.crunchbase.com/organization/banca-generali , cadfb501-f414-f003-05a4-86b4ca0ac244 ,6799b1cd-681f-4131-38b0-b717dfba5675
GoingPublic,DEU,,2,München,etr,G6P,2006-11-24,,,, https://www.crunchbase.com/organization/goingpublic , ed25e707-df76-5391-53f6-915533ebf274 ,f9d149c4-9b2f-9b32-9515-01e423d931c2
Granada Gold Mine,CAN,BC,BC,Coquitlam,cve,GGM,2006-11-24,,,, https://www.crunchbase.com/organization/granada-gold-mine , b7f38c62-8c5d-43c5-b48f-f41ce738e91e ,3a3aad64-4b55-4c4f-9785-7d938c0a66f7
Medallion Resources,CAN,BC,BC,Vancouver,cve,MDL,2006-11-24,,,, https://www.crunchbase.com/organization/medallion-resources , 4779b106-633c-502d-fc38-4da280fde0b3 ,7599c2f6-019b-a688-2fea-f4cbbe76c07b
PKC Group,FIN,,13,Helsinki,hel,PKC1V,2006-11-24,,,, https://www.crunchbase.com/organization/pkc-group , 230b21ad-435f-0276-4f21-9410078bd0ee ,d621485c-dcc2-89d8-0825-70092f872a99
Roxgold Inc.,CAN,ON,ON,Toronto,tse,ROXG,2006-11-24,,,, https://www.crunchbase.com/organization/roxgold-inc , 8610669d-5598-d446-8247-37670081603d ,a9c512bc-5e01-4885-adf5-cf9ea2b6c3d4
Sally Beauty,USA,TX,TX,Denton,nyse,SBH,2006-11-24,,,, https://www.crunchbase.com/organization/sally-beauty , 2e01960a-b023-a6ed-421e-67c23073ca93 ,97c4bebb-1c36-4fb6-3c12-ba8bb008bbe0
Vetoquinol,FRA,,A6,Lure,epa,VETO,2006-11-24,,,, https://www.crunchbase.com/organization/vetoquinol , 85cace21-af30-3308-cd2d-c89ee5da2374 ,12c36607-0415-a5d4-5c68-497b27e866b2
WILEX,DEU,,2,Munich,etr,WL6,2006-11-24,,,, https://www.crunchbase.com/organization/wilex , b371902d-ff1d-47ea-615b-9be5d398cace ,31ae34b1-ce26-eb53-2d83-3e83bfd1e524
WILEX,DEU,,2,Munich,etr,WL6,2006-11-24,,,, https://www.crunchbase.com/organization/wilex , ca1f4e9d-84b5-fa25-a8eb-f24bc16d3ff6 ,31ae34b1-ce26-eb53-2d83-3e83bfd1e524
LSL Property Services,AUS,,2,Newcastle,lon,LSL,2006-11-23,,,, https://www.crunchbase.com/organization/lsl-property-services , d25628d6-c204-3a1b-9646-e39b09a47606 ,c3a36a1c-9339-50af-0630-92f093f837fb
Eco Safe Systems,USA,CA,CA,Tarzana,otcpink,ESFS,2006-11-22,,,, https://www.crunchbase.com/organization/eco-safe-systems , 7248dd03-b635-b9b6-f004-9e0d06692c70 ,53d171b5-5f7a-26a6-6e9b-adb673b07aa5
North American Energy Partners,CAN,AB,AB,Edmonton,nyse,NOA,2006-11-22,,,, https://www.crunchbase.com/organization/north-american-energy-partners , b3cc762a-2a74-a47a-03b9-1460409b5eda ,218dbce0-d521-f3d6-fd60-6813e6e015fb
AerCap,USA,FL,FL,Fort Lauderdale,nyse,AER,2006-11-21," 1,955,850,011 ",,, https://www.crunchbase.com/organization/aercap , bc1bedc4-01b1-2ba8-5f4a-2d148e431ca6 ,1b9ee2dd-7fee-b686-ab76-765f89966071
Spirit Aerosystems,USA,KS,KS,Wichita,nyse,SPR,2006-11-21,,,, https://www.crunchbase.com/organization/spirit-aerosystems , 6dbd1215-d267-9ebf-0221-96205d04292e ,ad5a3032-51ff-836b-9236-058193e0618a
Willdan Group,USA,CA,CA,Anaheim,nasdaq,WLDN,2006-11-21,,,, https://www.crunchbase.com/organization/willdan-group , 18aaf238-60b9-54b4-7ae4-c72aa5e9a66b ,6a24e1b0-5cde-3fa4-e904-01a1f85944ed
Commercial International Bank,EGY,,11,Cairo,otcqx,CIBEY,2006-11-20,,,, https://www.crunchbase.com/organization/commercial-international-bank , c0f4fe33-6b25-9619-f169-fef6add2f588 ,e6b3ffed-a32d-4b7a-d0d0-b9cd0daed63c
Afrimat,ARG,,5,Bell Ville,jse,AFT,2006-11-17,,,, https://www.crunchbase.com/organization/afrimat , 7e835eba-00ae-3b57-1d27-580ce64850df ,8ee77d08-7a1c-eb9f-54a4-95aa5982b17b
Amseco Exploration,CAN,QC,QC,Montréal,cve,AEL,2006-11-17,,,, https://www.crunchbase.com/organization/amseco-exploration , fa2d8850-9116-f182-6019-a21888c605dc ,22dd838e-3823-1704-3a5c-6760f474e1c6
"Archrock Partners, L.P.",USA,TX,TX,Houston,nasdaq,APLP,2006-11-17,,,, https://www.crunchbase.com/organization/exterran-partners , 3b4be44c-61e8-4509-9ab7-78faf2e6674f ,d97f31bc-3641-a19d-ba7a-6499b330f0f9
First Solar,USA,AZ,AZ,Tempe,nasdaq,FSLR,2006-11-17," 1,387,745,520 ",,, https://www.crunchbase.com/organization/first-solar , 1f6c9a0f-2c36-66f9-ac1c-81d5a30d0a8b ,0bb5c3a7-ca4a-0b6f-32d5-362aaed54b03
GTL Infrastructure,IND,,16,Mumbai,nse,GTLINFRA,2006-11-17,,,, https://www.crunchbase.com/organization/gtl-infrastructure , 580ae2bb-1fbd-ab38-f023-3c9b3c9bc7e5 ,f9603821-6fbb-fc59-5e55-3599ebbb2dfd
"KBR, Inc",USA,TX,TX,Houston,nyse,KBR,2006-11-17,,,, https://www.crunchbase.com/organization/kbr-inc , 740a17e5-70f4-bd3b-b8b2-22f8312a5c7d ,3ce147d9-8008-6572-361a-e2f3c6962710
Nymex Holdings,USA,NY,NY,New York,nyse,NMX,2006-11-17,,,, https://www.crunchbase.com/organization/nymex-holdings , f1538843-82a0-7c9a-50ef-a493816f68fe ,ff8b53f5-b7f0-dbc7-22eb-6c77488ab01a
Rusoro Mining,CAN,BC,BC,Vancouver,cve,RML,2006-11-17,,,, https://www.crunchbase.com/organization/rusoro-mining , db19f39e-8be8-b675-5271-4d7bc365e37a ,d879dc8b-98f3-559f-1822-2dd196c2d42a
Solta Medical,USA,CA,CA,Hayward,nasdaq,SLTM,2006-11-17,,,, https://www.crunchbase.com/organization/solta-medical , 31b9ced1-afbd-d512-e0ac-4494eb222ccd ,373e9fc4-bc83-2982-f0ed-54e0e59fd899
Takata Corporation,USA,MI,MI,Auburn Hills,tyo,7312,2006-11-17,,,, https://www.crunchbase.com/organization/takata-corporation , 5d89e857-89bc-d0a2-3048-ca9067f6de37 ,4539ddaf-ed26-3832-e7d4-74071dfd000e
Venoco,USA,CO,CO,Denver,nyse,VQ,2006-11-17,,,, https://www.crunchbase.com/organization/venoco , 5ddcf778-0149-4d96-53ae-d832db94e96f ,ef5877f9-a38c-849a-9400-7dad44c53474
Vocento Group,ESP,,59,Bilbao,bme,VOC,2006-11-17,,,, https://www.crunchbase.com/organization/vocento-group , 9ff38515-a1b0-5a67-66cf-7903b42f6b4d ,6f4e36f1-cce9-6c62-059a-34c49ad9b27c
Yield10 Bioscience,USA,MA,MA,Woburn,nasdaq,YTEN,2006-11-17,,,, https://www.crunchbase.com/organization/metabolix , f19bfb63-e458-765a-87a0-9ad549634074 ,1bb0cc62-addd-a533-6dae-e544981f0ffa
Zincore Metals,CAN,BC,BC,Vancouver,tse,ZNC,2006-11-17,,,, https://www.crunchbase.com/organization/zincore-metals , a871c374-7dfd-d41c-34db-26e402f27350 ,484f8b6d-c284-15f4-a6b1-4dfae0eebd81
Allot Communications,ISR,,2,Hod Hasharon,nasdaq,ALLT,2006-11-16," 250,679,172 ",,, https://www.crunchbase.com/organization/allot-communications , 3235d60b-4309-19df-276b-06e9a362d175 ,451b9aa3-0852-0109-2f17-0e673800ed03
Hansen Medical,USA,CA,CA,Mountain View,nasdaq,HNSN,2006-11-16," 240,000,000 ",,, https://www.crunchbase.com/organization/hansen-medical , 246395ec-8b05-ce39-09b6-f7d1e000b66e ,323d6c18-08d4-cdd7-0594-12179133f1c1
Hertz,USA,FL,FL,Naples,nyse,HTZ,2006-11-16,,,, https://www.crunchbase.com/organization/hertz , 196f2266-458d-532a-225c-d65575b0455c ,b8cfdd12-754c-35ef-9c4d-b1e6e4784be9
NaiKun Wind Development,CAN,BC,BC,Vancouver,cve,NKW,2006-11-16,,,, https://www.crunchbase.com/organization/naikun-wind-development , 173ba680-fc96-a915-034f-ec091a50e440 ,d2a1b3f3-9079-7300-62aa-75a18b3c2dd9
